Date,num_accidents,SeverityDeadly,SeverityLight.Injury,SeverityMaterial.High,SeverityMaterial.Low,SeveritySevere.Injury,Accident_CategoryFixed.Object,Accident_CategoryMoving.Object,Accident_CategoryNo.Collision,Auth_Speed10,Auth_Speed100,Auth_Speed20,Auth_Speed30,Auth_Speed40,Auth_Speed50,Auth_Speed60,Auth_Speed70,Auth_Speed80,Auth_Speed90,Surface_CondDry,Surface_CondHard.snow,Surface_CondIce,Surface_CondMud,Surface_CondOil,Surface_CondSand.or.gravel,Surface_CondSlush,Surface_CondSnow,Surface_CondWater.accumulation,Surface_CondWet,IlluminationDay.and.clear,IlluminationDay.and.semi.dark,IlluminationNight.and.dark,IlluminationNight.and.lighted,EnvironmentCommercial,EnvironmentForest,EnvironmentIndustrial,EnvironmentPark,EnvironmentResidential,EnvironmentRural,EnvironmentSchool.area,WeatherBlack.Ice,WeatherClear.Sky,WeatherCloudy,WeatherDrizzle,WeatherFoggy,WeatherHeavy.Rain,WeatherSnow,WeatherSnowstorms,WeatherStrong.Wind,Temp,Rel.Hum,Wind.Spd,Dew.Point.Temp,Stn_Press,Wind.Dir,weekdays,days
2018-02-03,57,0,9,25,23,0,2,55,0,1,0,0,4,7,17,1,0,0,0,22,3,2,0,0,0,2,18,0,5,28,0,0,26,28,0,1,0,25,0,2,0,35,4,0,0,0,12,0,0,-12.63333,68.33333,5.458333,-17.3375,101.3325,20.66667,1,5
2018-02-04,69,1,14,35,18,1,9,51,3,0,0,0,6,11,25,1,0,0,0,1,1,1,0,0,0,3,55,0,4,36,3,0,24,29,0,2,0,34,0,1,0,7,5,0,0,0,51,0,0,-2.829167,89.375,7.458333,-4.375,100.3067,18.91667,1,6
2018-02-05,106,0,18,44,42,2,5,96,4,0,0,0,5,16,42,1,0,0,0,7,2,10,0,0,0,10,56,0,11,82,7,0,9,49,0,5,0,43,0,3,0,71,13,0,0,0,11,0,0,-7.5375,71.125,6.75,-12.04167,100.4092,22.0,0,0
2018-02-06,70,0,6,37,27,0,5,61,1,0,0,0,3,14,21,0,1,0,0,2,0,4,0,0,0,10,41,0,11,46,6,1,12,23,0,6,1,35,0,2,0,42,14,0,0,0,11,0,0,-7.091667,75.91667,6.458333,-10.65,101.6133,21.125,0,1
2018-02-07,113,0,16,59,38,0,11,90,2,0,0,0,7,18,39,2,0,0,1,2,1,6,0,0,0,1,97,0,1,53,12,1,42,55,0,6,1,45,1,2,0,18,11,0,0,0,65,13,0,-10.3875,82.5,8.666667,-12.8375,101.6379,11.70833,0,2
2018-02-08,100,0,15,47,38,0,10,86,1,0,0,0,3,16,37,1,0,0,0,8,5,2,0,0,0,4,67,0,9,69,2,0,23,41,0,7,0,47,0,3,0,76,7,0,0,0,9,1,0,-10.15,75.54167,7.125,-13.76667,101.5292,24.125,0,3
2018-02-09,69,0,12,21,36,0,7,55,1,0,0,1,4,16,22,0,0,0,0,3,4,3,0,0,0,6,31,0,15,42,4,0,16,31,0,5,0,28,0,1,1,37,14,0,0,0,8,0,0,-8.583333,73.04167,6.541667,-12.6375,101.9296,20.125,0,4
2018-02-10,80,0,12,37,31,0,5,73,0,1,0,0,7,10,31,0,0,0,0,2,3,2,1,0,0,10,56,0,2,34,2,0,38,25,0,4,1,42,0,4,0,16,4,0,0,0,52,0,0,-6.145833,88.875,4.916667,-7.6625,101.3067,12.79167,1,5
2018-02-11,51,0,8,23,19,1,10,40,0,0,0,0,3,7,14,1,0,0,0,3,2,1,0,0,0,9,29,0,6,20,2,0,27,21,0,3,0,24,0,1,3,22,9,6,0,0,10,0,0,-3.904167,86.25,8.375,-5.866667,100.6521,6.375,1,6
2018-02-12,57,0,7,25,25,0,4,48,2,0,0,0,3,8,22,0,0,0,0,3,0,5,0,0,0,5,20,0,22,40,2,2,10,24,0,5,0,23,0,3,1,48,3,0,0,0,1,0,0,-4.954167,65.79167,6.958333,-10.45,101.7717,22.125,0,0
2018-02-13,71,0,17,25,29,0,3,65,2,0,0,0,3,11,26,0,1,0,0,12,4,4,0,0,0,7,15,0,21,42,3,1,20,28,0,4,0,36,0,0,0,61,5,0,0,0,0,0,0,-9.033333,61.16667,6.291667,-15.22917,103.0387,23.83333,0,1
2018-02-14,41,0,6,22,13,0,2,39,0,0,0,0,2,6,12,0,0,0,0,9,1,0,0,0,1,3,3,0,19,23,2,0,14,23,0,1,0,16,0,0,0,26,12,0,0,0,0,0,0,-0.3875,66.75,8.875,-5.816667,100.9087,19.91667,0,2
2018-02-15,63,0,15,25,22,1,8,51,3,2,0,0,3,10,30,0,0,0,0,8,1,1,0,0,0,0,8,0,43,26,3,2,29,27,1,5,0,27,0,0,0,24,25,4,2,0,3,0,0,3.183333,83.33333,6.458333,0.6125,99.61708,19.375,0,3
2018-02-16,87,0,17,36,34,0,11,72,3,1,0,0,5,12,40,2,0,0,0,2,2,6,0,0,0,11,33,0,27,57,9,0,18,36,0,5,1,38,1,2,0,32,14,4,0,0,30,3,0,-0.2291667,74.83333,6.0,-4.295833,99.83958,14.25,0,4
2018-02-17,48,0,10,22,16,0,4,42,2,0,0,0,2,7,19,0,0,0,0,11,1,12,0,0,1,0,2,0,17,25,2,0,17,26,0,0,0,19,0,0,0,35,7,1,0,0,1,0,0,-5.2875,55.91667,6.375,-12.75417,101.3454,21.20833,1,5
2018-02-18,30,0,7,10,12,1,4,24,1,0,0,0,1,5,17,1,0,0,0,15,0,2,0,0,0,2,1,0,7,17,1,0,10,20,0,1,1,7,0,0,0,26,1,0,0,0,0,0,0,-1.158333,65.08333,5.833333,-7.020833,101.3033,21.45833,1,6
2018-02-19,37,0,12,11,14,0,3,34,0,0,0,0,3,4,10,0,0,0,0,16,2,0,0,0,0,1,0,0,15,26,2,0,8,22,0,0,0,12,0,1,0,23,7,4,0,0,0,0,0,1.841667,69.04167,7.041667,-3.420833,101.4854,19.04167,0,0
2018-02-20,41,0,6,15,20,0,4,35,0,0,0,1,0,4,18,1,0,0,0,5,0,1,0,0,0,0,1,0,30,23,0,0,16,21,0,0,0,19,0,0,0,10,2,23,0,0,0,0,0,1.891667,96.08333,7.583333,1.329167,101.1358,7.208333,0,1
2018-02-21,46,0,9,21,16,0,8,36,1,0,0,0,2,6,17,1,0,0,0,16,0,5,0,0,0,0,2,0,19,23,6,0,15,19,0,2,1,23,0,1,0,26,10,3,0,0,2,0,0,4.283333,81.75,4.5,1.116667,101.2383,15.08696,0,2
2018-02-22,50,0,7,19,24,0,6,40,1,0,0,0,3,5,19,0,0,0,0,33,1,3,0,0,0,0,1,0,6,31,3,0,11,20,0,3,0,23,0,1,0,38,4,1,0,0,0,0,0,-5.054167,57.16667,6.0,-12.32917,103.1175,16.79167,0,3
2018-02-23,58,0,11,19,27,1,2,53,1,0,0,0,1,10,19,0,0,0,0,15,1,11,0,0,0,3,1,0,22,29,6,0,20,28,0,4,0,24,1,0,6,21,2,21,0,0,2,0,0,-2.845833,74.83333,5.583333,-6.841667,101.9558,14.33333,0,4
2018-02-24,53,0,13,21,19,0,5,45,2,0,0,0,0,5,23,0,0,0,0,33,0,3,0,0,0,0,0,0,15,21,1,0,29,28,0,4,0,20,0,0,1,40,6,1,1,0,0,0,0,1.825,70.66667,7.166667,-3.116667,101.1963,21.5,1,5
2018-02-25,38,0,8,16,14,0,2,35,0,0,0,0,3,5,12,0,0,0,0,6,0,4,0,0,0,3,7,0,17,18,1,0,15,12,0,0,0,24,0,0,0,13,8,5,0,0,9,0,1,0.1833333,74.20833,8.666667,-4.033333,100.6183,12.33333,1,6
2018-02-26,54,0,5,26,23,0,7,44,2,0,0,0,4,9,23,0,0,0,0,24,2,11,0,0,0,0,2,0,13,35,5,1,10,24,0,5,0,21,0,1,1,42,4,0,0,0,0,0,0,3.1625,58.95833,6.0,-4.341667,100.7379,20.13636,0,0
2018-02-27,50,0,13,18,19,0,5,41,1,0,0,1,0,7,20,0,0,0,0,37,0,1,0,0,0,0,0,0,9,37,3,0,7,34,0,3,0,11,0,0,0,45,1,0,0,0,0,0,0,3.591667,56.875,7.416667,-4.35,101.1762,20.04167,0,1
2018-02-28,62,0,19,22,21,0,6,52,3,0,0,0,4,6,27,1,0,0,0,49,0,0,0,0,0,0,0,0,11,42,3,0,16,27,0,5,0,21,1,4,0,42,12,3,0,0,1,0,0,4.458333,66.70833,7.416667,-1.508333,100.2579,12.16667,0,2
2018-03-01,47,0,8,17,21,1,3,44,0,0,0,0,2,4,19,1,0,0,0,36,0,0,0,0,0,0,0,0,8,30,4,0,11,26,0,3,0,15,0,3,0,34,9,0,0,0,0,0,0,0.9416667,77.75,7.166667,-2.6,100.4938,9.363636,0,3
2018-03-02,46,0,8,22,15,1,1,44,1,0,0,1,4,6,18,0,0,0,0,23,0,0,0,0,0,0,1,1,15,27,2,0,15,20,0,4,1,14,1,4,0,24,11,2,0,0,5,0,0,-0.5291667,80.75,14.08333,-3.479167,100.5158,2.208333,0,4
2018-03-03,55,0,9,27,19,0,10,44,0,2,0,0,2,12,21,0,0,0,0,43,0,1,0,0,0,0,1,0,7,30,2,0,19,29,0,3,0,13,1,1,0,29,22,0,0,0,0,0,0,2.525,70.875,7.958333,-2.3,101.4267,2.0,1,5
2018-03-04,37,0,6,13,17,1,4,33,0,0,0,0,2,3,16,2,0,0,0,16,0,0,0,0,0,2,2,0,14,16,3,0,17,20,0,4,0,13,0,0,0,18,9,1,0,0,7,0,0,1.441667,80.33333,9.458333,-1.608333,101.3808,14.25,1,6
2018-03-05,56,0,7,27,22,0,10,42,2,2,0,0,4,4,17,2,0,0,0,37,0,3,1,0,0,0,2,0,9,40,3,1,12,31,0,3,0,19,0,2,0,42,7,1,0,0,4,0,0,0.3708333,71.625,9.75,-4.316667,101.3504,6.291667,0,0
2018-03-06,40,0,9,15,16,0,7,31,0,0,0,0,3,6,19,2,0,0,0,36,0,0,0,0,0,0,0,0,1,23,3,0,12,18,0,1,1,16,0,1,0,25,13,0,0,0,0,0,0,-0.65,71.83333,9.5,-5.175,100.8796,8.166667,0,1
2018-03-07,37,0,11,12,13,1,3,32,0,1,0,0,3,4,14,0,0,0,0,21,0,1,0,0,0,0,0,0,13,24,1,0,11,16,0,3,0,17,0,0,0,17,14,1,0,0,3,0,0,-0.4125,74.41667,7.125,-4.470833,100.4838,9.416667,0,2
2018-03-08,68,1,13,26,28,0,9,58,0,0,0,0,3,12,22,0,0,0,0,5,1,8,0,0,0,6,23,0,23,35,5,0,26,24,0,1,1,41,0,1,0,16,7,1,0,0,40,3,0,-1.645833,88.16667,6.875,-3.35,99.735,2.631579,0,3
2018-03-09,58,0,12,30,16,0,10,46,0,1,0,0,2,6,24,0,0,0,0,26,1,1,0,0,0,1,19,0,8,37,0,0,17,24,0,2,1,30,0,0,0,35,5,1,0,0,11,0,0,-1.091667,78.33333,4.666667,-4.554167,99.33,19.125,0,4
2018-03-10,49,0,11,20,18,0,6,43,0,0,0,1,5,12,13,0,1,0,0,16,1,0,0,0,0,2,14,0,13,19,7,1,19,18,0,1,1,24,0,1,1,20,8,0,0,0,14,3,0,-1.1875,84.95833,6.75,-3.466667,99.86042,25.125,1,5
2018-03-11,29,0,7,10,11,1,7,22,0,1,0,0,0,3,11,0,1,0,0,13,0,2,0,0,0,0,2,0,11,17,1,0,10,14,0,0,0,14,0,0,0,17,8,1,0,0,1,0,0,0.008333333,74.79167,5.458333,-4.004167,100.6771,25.0,1,6
2018-03-12,35,0,8,11,16,0,3,30,1,1,0,0,4,5,11,0,0,0,0,23,0,0,0,0,0,0,1,0,8,25,2,0,4,20,0,2,0,9,0,3,0,24,8,0,0,0,1,0,0,0.8583333,69.83333,5.125,-4.091667,100.8225,12.95833,0,0
2018-03-13,70,0,16,25,29,0,5,62,1,0,0,0,1,12,34,0,0,0,0,7,1,0,0,0,0,3,17,0,39,43,4,0,21,30,0,1,0,37,0,1,0,16,13,3,0,0,34,0,0,-0.05,85.20833,10.25,-2.379167,99.975,3.791667,0,1
2018-03-14,92,0,14,41,37,0,15,76,0,2,0,0,4,20,27,1,1,0,0,8,0,0,0,0,0,1,69,0,10,71,3,0,15,41,0,5,0,40,0,2,0,14,8,0,0,0,59,4,0,-0.1791667,92.875,10.20833,-1.208333,98.67375,14.875,0,2
2018-03-15,72,0,6,36,30,0,4,64,1,0,0,0,5,11,27,1,0,0,0,21,0,1,0,0,0,5,18,0,23,49,2,0,19,24,0,8,0,36,0,1,0,44,15,0,0,0,9,0,0,-0.1083333,69.91667,5.833333,-5.2375,98.575,18.58333,0,3
2018-03-16,58,0,9,19,28,2,6,47,2,1,0,0,0,9,21,0,0,0,0,46,4,1,0,0,0,1,2,0,3,44,3,0,10,30,0,5,0,22,0,1,0,48,9,0,0,0,0,0,0,-4.616667,54.54167,6.083333,-12.47083,99.50125,21.54167,0,4
2018-03-17,58,0,10,32,15,1,3,54,0,1,0,1,6,8,22,0,0,0,0,41,0,2,0,0,0,0,8,0,3,41,2,0,15,28,0,4,1,25,0,0,0,56,1,0,0,0,0,0,0,-8.9875,39.0,8.541667,-20.81667,99.97875,21.75,1,5
2018-03-18,56,0,10,19,27,0,5,49,1,0,0,0,3,11,18,0,0,0,0,47,1,0,0,0,0,0,3,0,2,30,1,0,23,25,0,0,1,29,0,1,0,53,0,0,0,0,0,0,0,-10.11667,37.16667,6.708333,-22.11667,100.5142,26.875,1,6
2018-03-19,49,0,12,19,18,0,4,43,1,0,0,0,3,7,19,0,0,0,0,42,0,0,0,0,0,0,2,0,2,41,0,0,7,22,0,5,0,18,0,1,0,45,0,0,0,0,0,2,0,-7.8875,41.25,6.416667,-18.81667,100.685,24.75,0,0
2018-03-20,43,0,10,13,20,0,2,41,0,0,0,0,2,6,17,0,0,0,0,39,0,1,0,0,0,0,1,0,0,32,1,0,8,20,0,3,0,14,0,3,0,39,3,0,0,0,0,0,0,-5.570833,52.41667,4.833333,-13.82083,100.7812,24.95833,0,1
2018-03-21,54,0,12,17,25,0,2,42,3,1,0,0,4,7,19,0,0,0,0,45,0,0,1,0,1,0,1,0,2,39,3,0,7,24,0,3,0,21,0,4,0,45,3,0,0,0,1,0,0,-2.675,56.375,9.333333,-10.24583,100.5671,6.708333,0,2
2018-03-22,39,0,7,14,16,2,3,35,1,1,0,0,3,6,14,1,0,0,0,37,0,0,0,0,0,0,1,0,0,27,3,0,8,17,0,2,0,18,0,1,0,37,1,0,0,0,0,0,0,1.125,57.41667,8.791667,-6.5625,100.4892,12.79167,0,3
2018-03-23,43,0,9,17,17,0,5,36,1,0,0,0,0,9,15,0,0,0,0,41,0,0,0,0,0,0,0,0,1,32,1,0,9,19,0,3,0,15,0,3,0,35,6,0,0,0,0,0,0,2.2,51.45833,6.833333,-7.025,100.7308,19.375,0,4
2018-03-24,39,0,4,16,19,0,1,38,0,0,0,0,2,4,18,0,0,0,0,35,0,0,0,0,0,0,0,0,4,23,4,1,11,19,0,2,0,18,0,0,0,36,0,0,0,0,3,0,0,-1.4875,53.54167,9.625,-9.895833,101.3475,11.91667,1,5
2018-03-25,50,0,11,21,17,1,5,42,0,0,0,0,4,10,13,0,0,0,0,40,0,0,0,0,0,1,0,0,6,27,2,2,16,17,0,4,0,25,0,2,0,42,3,0,0,0,2,0,0,0.3208333,57.25,10.0,-7.458333,102.5121,6.916667,1,6
2018-03-26,41,0,11,9,21,0,1,38,0,0,0,0,2,8,14,1,0,0,0,39,0,0,0,0,0,0,0,0,0,32,0,0,7,21,0,1,0,18,0,0,0,38,1,0,0,0,0,0,0,1.158333,44.58333,6.541667,-10.15833,103.0858,12.16667,0,0
2018-03-27,55,0,14,15,25,1,3,47,1,0,0,0,8,6,15,0,0,0,0,49,0,0,0,0,0,0,0,0,4,47,2,0,5,23,0,4,1,22,0,4,0,44,8,2,0,0,0,0,0,3.6,45.91667,7.625,-7.391667,101.8767,20.79167,0,1
2018-03-28,40,0,7,13,19,1,6,30,1,0,0,0,3,3,14,0,0,0,0,26,0,0,0,0,0,0,1,0,12,33,1,0,4,27,0,3,0,10,0,0,0,22,12,3,1,0,1,0,0,3.6125,83.95833,4.958333,1.083333,100.7383,21.0,0,2
2018-03-29,57,0,8,27,22,0,5,50,0,1,0,0,2,4,24,1,0,0,0,33,0,0,0,0,0,0,0,0,21,31,3,0,20,23,0,3,0,26,0,2,0,19,13,20,0,0,0,0,0,5.766667,78.54167,5.791667,2.125,100.5304,12.91667,0,3
2018-03-30,42,0,6,13,23,0,4,34,1,0,0,0,1,7,13,0,0,0,0,30,0,0,0,0,0,0,0,0,10,20,1,0,20,26,0,2,0,13,0,0,0,29,3,8,0,0,0,0,0,4.479167,72.66667,7.291667,-0.5166667,99.98708,27.75,0,4
2018-03-31,46,0,8,19,19,0,2,41,0,0,0,0,3,10,14,0,0,0,0,44,0,0,0,0,0,0,0,0,0,30,1,1,13,22,0,0,0,21,1,0,0,38,3,0,0,0,0,0,0,3.908333,42.875,7.291667,-7.729167,100.81,21.41667,1,5
2018-04-01,39,0,7,21,11,0,6,32,0,0,0,0,1,6,23,0,0,0,0,33,0,0,0,0,0,0,0,0,4,23,0,0,14,17,0,1,0,18,0,0,0,29,7,2,0,0,0,0,0,2.670833,50.54167,7.541667,-6.945833,100.2963,20.25,1,6
2018-04-02,30,0,7,12,11,0,3,24,2,0,0,0,2,4,10,0,0,0,0,28,0,0,0,0,0,0,0,0,1,18,0,0,11,13,0,0,1,16,0,0,0,28,2,0,0,0,0,0,0,1.091667,45.16667,5.916667,-9.5875,100.9592,19.66667,0,0
2018-04-03,60,0,16,24,19,1,3,55,1,1,0,0,0,13,32,0,0,0,0,51,0,0,1,0,0,0,0,0,6,42,4,0,13,30,0,6,0,21,0,1,0,43,10,3,0,0,2,0,0,3.566667,50.83333,5.791667,-5.858333,100.7788,11.79167,0,1
2018-04-04,54,0,12,17,24,1,11,40,1,1,0,0,2,4,20,0,0,0,0,16,0,0,0,0,0,2,4,1,30,38,5,1,9,30,0,2,0,20,0,1,0,16,3,18,0,6,4,0,7,0.8833333,81.83333,9.75,-2.225,98.76583,11.83333,0,2
2018-04-05,61,0,14,25,22,0,9,47,1,2,1,0,4,4,21,2,0,0,0,51,0,3,0,0,0,1,1,0,2,46,1,0,13,34,0,4,0,21,1,0,0,51,3,0,0,0,1,0,5,-6.258333,46.625,7.416667,-16.25833,100.395,23.66667,0,3
2018-04-06,58,0,11,17,29,1,7,47,2,1,0,0,2,12,24,0,0,0,0,46,0,0,0,0,0,0,0,0,9,41,4,2,11,29,0,4,0,21,0,3,0,38,10,6,0,0,1,0,1,-0.7625,65.95833,7.791667,-6.795833,100.01,18.625,0,4
2018-04-07,48,0,11,23,14,0,4,43,0,0,0,0,2,6,20,0,1,0,0,38,0,2,0,0,0,0,0,0,6,31,3,0,12,24,0,0,0,22,0,0,0,37,3,4,0,0,2,0,0,0.4,57.04167,8.208333,-7.6,99.78,20.95833,1,5
2018-04-08,33,0,4,18,11,0,2,28,1,0,0,0,2,8,8,0,0,0,0,30,0,0,0,0,0,0,0,0,0,18,0,0,12,11,0,0,0,18,0,0,0,24,7,0,0,0,0,0,0,-1.216667,49.16667,6.166667,-10.60417,100.3804,26.58333,1,6
2018-04-09,34,0,8,14,12,0,4,27,1,1,0,0,0,9,11,0,0,0,0,33,0,0,0,0,0,0,0,0,0,27,2,0,4,12,0,0,0,21,0,1,0,33,0,0,0,0,0,0,0,-2.854167,43.79167,6.666667,-13.55417,101.1979,26.25,0,0
2018-04-10,60,0,12,29,19,0,7,52,0,1,0,0,3,9,29,0,0,0,0,51,0,0,0,0,0,1,0,0,4,43,3,0,13,22,0,7,1,24,0,4,0,42,12,0,0,0,2,0,0,1.15,58.29167,5.541667,-6.3,101.1979,22.16667,0,1
2018-04-11,50,0,10,20,20,0,4,43,1,1,0,0,4,5,23,0,0,0,0,46,0,0,0,0,0,0,0,0,0,41,0,1,5,22,0,4,0,20,0,1,0,37,9,0,0,0,0,0,0,3.404167,59.66667,7.5,-4.0125,100.8621,20.04167,0,2
2018-04-12,55,0,8,28,19,0,4,49,1,0,0,1,5,6,21,1,0,0,0,37,0,0,0,0,0,0,0,0,13,38,2,0,14,32,0,2,0,17,1,2,0,26,15,11,0,0,0,0,0,5.245833,73.91667,6.375,0.55,100.2625,18.95833,0,3
2018-04-13,59,0,13,22,24,0,3,53,1,1,0,1,6,10,25,0,0,0,0,54,0,0,0,0,0,0,0,0,2,44,2,0,11,30,0,3,0,24,0,2,0,38,16,2,0,0,0,0,0,6.191667,74.91667,5.625,1.833333,100.3392,23.54167,0,4
2018-04-14,30,0,2,18,10,0,3,26,1,0,0,0,0,5,13,1,0,0,0,27,0,0,0,0,0,0,0,0,2,16,0,0,13,19,0,1,0,8,0,0,0,22,6,0,0,0,1,0,0,-0.4583333,38.04167,10.95833,-13.3875,101.6858,6.083333,1,5
2018-04-15,45,0,6,16,23,0,11,31,1,0,0,1,5,5,16,2,0,0,0,19,0,15,0,0,0,0,1,0,9,17,3,0,24,22,0,0,0,19,0,1,6,9,15,8,0,0,5,0,0,-2.545833,50.33333,11.79167,-11.70833,102.3337,4.125,1,6
2018-04-16,42,0,8,18,16,0,9,32,0,0,0,0,1,6,20,0,0,1,0,4,0,10,0,0,0,2,0,0,20,19,7,0,10,13,0,5,0,18,0,1,7,6,7,12,0,2,3,0,0,1.020833,83.58333,7.833333,-1.454167,100.3929,5.208333,0,0
2018-04-17,50,0,9,26,15,0,6,43,1,0,0,0,5,5,17,1,0,0,0,14,0,0,0,0,1,0,0,0,34,33,5,0,11,24,0,1,0,21,0,2,0,12,11,24,1,1,0,0,0,1.8125,88.375,6.875,0.1041667,99.00833,19.58333,0,1
2018-04-18,53,0,6,24,23,0,3,48,0,0,0,0,3,7,20,0,0,0,0,39,0,0,0,0,0,0,0,0,13,42,2,0,9,25,0,3,0,23,0,2,0,27,23,2,0,0,0,0,0,3.475,78.58333,7.416667,-0.0375,99.26333,21.79167,0,2
2018-04-19,45,0,10,20,15,0,3,41,0,0,0,1,1,4,20,0,1,0,0,36,0,0,0,0,0,0,0,0,7,36,3,1,4,19,0,1,0,22,0,1,0,23,17,3,0,0,1,0,0,2.670833,71.625,5.625,-2.008333,99.86875,27.78261,0,3
2018-04-20,61,0,9,29,23,0,4,55,1,1,0,0,3,8,24,2,0,0,0,56,0,0,0,0,0,0,0,0,3,46,1,1,10,25,0,7,1,22,1,2,0,49,9,1,0,0,0,0,0,4.765217,55.69565,8.782609,-3.73913,101.0835,24.82609,0,4
2018-04-21,48,0,12,14,22,0,5,41,0,1,0,0,4,5,20,0,0,0,0,46,0,0,0,0,0,0,0,0,1,32,2,0,14,20,0,2,0,24,0,2,0,44,3,0,0,0,0,0,0,7.220833,37.20833,7.125,-6.883333,101.6954,27.70833,1,5
2018-04-22,43,0,13,13,17,0,2,38,1,0,0,0,2,7,18,0,0,0,0,42,0,0,0,0,0,0,0,0,0,29,0,0,14,17,0,4,0,19,0,1,0,41,1,0,0,0,0,0,0,8.845833,28.79167,6.541667,-8.8125,101.9658,24.54167,1,6
2018-04-23,51,0,14,22,15,0,5,43,0,0,0,0,2,8,15,1,0,0,0,46,0,0,0,0,0,0,0,0,1,41,1,0,7,19,0,7,0,19,0,2,0,47,0,1,0,0,0,0,0,11.97917,25.91667,4.375,-7.654167,101.9525,21.08333,0,0
2018-04-24,54,0,13,19,22,0,4,49,1,1,0,1,3,10,16,0,0,0,0,52,0,0,0,0,1,0,0,0,1,49,0,0,4,26,0,4,0,21,0,1,0,48,5,0,0,0,0,0,0,15.7913,34.3913,5.391304,-0.06956522,101.243,21.95455,0,1
2018-04-25,53,0,11,21,20,1,4,48,1,1,0,0,5,8,17,0,0,0,0,10,0,0,0,0,0,0,0,0,41,34,2,0,15,26,0,3,0,21,0,2,1,7,3,38,1,0,0,0,0,12.81667,73.08333,5.25,7.508333,100.3754,15.33333,0,2
2018-04-26,62,0,8,23,30,1,6,52,1,0,0,0,6,8,29,0,0,0,0,11,0,0,0,0,0,0,0,1,48,45,2,1,14,35,0,2,1,19,1,3,0,13,5,42,0,0,0,0,0,9.5625,92.625,5.0,8.4375,99.4625,17.58333,0,3
2018-04-27,53,0,12,15,26,0,3,46,1,0,0,0,3,4,27,0,0,0,0,46,0,0,0,0,0,0,0,0,1,35,2,0,12,25,0,1,0,24,0,1,0,39,10,0,0,0,0,0,0,10.22083,71.79167,7.083333,5.1,99.98875,19.08333,0,4
2018-04-28,39,0,10,18,10,1,2,34,0,0,0,0,2,9,18,0,0,0,0,34,0,0,0,0,0,0,0,0,4,26,3,0,9,18,0,2,0,17,0,1,0,25,12,1,0,0,0,0,0,10.75,74.41667,6.333333,6.104167,99.89875,24.5,1,5
2018-04-29,38,0,3,21,14,0,5,31,1,0,0,0,4,6,12,0,1,0,0,4,0,0,0,0,0,0,0,0,34,17,3,0,18,17,0,1,1,19,0,0,0,3,2,31,0,0,1,0,0,6.391667,86.45833,9.166667,4.266667,100.2992,29.58333,1,6
2018-04-30,60,0,11,24,25,0,6,49,2,1,0,0,0,9,27,1,0,0,0,33,0,0,0,0,0,0,0,0,24,39,5,0,13,28,0,4,0,24,0,2,0,23,13,22,0,0,0,0,0,7.833333,85.16667,8.0,5.454167,100.5229,6.111111,0,0
2018-05-01,63,0,14,22,27,0,7,54,1,1,0,0,2,11,18,0,0,0,0,51,0,0,0,0,0,0,0,0,8,53,0,0,9,22,0,5,0,30,2,2,0,51,7,3,0,0,0,0,0,12.60417,63.58333,5.875,5.133333,100.5483,21.75,0,1
2018-05-02,69,0,18,24,27,0,1,67,1,0,0,0,5,11,24,0,0,0,0,58,0,0,0,0,0,0,0,0,6,56,1,0,10,31,0,6,0,27,0,0,0,46,14,4,0,0,0,0,0,19.25417,46.91667,8.708333,6.983333,100.0754,20.3913,0,2
2018-05-03,63,0,8,28,26,1,9,50,2,0,0,0,4,8,25,0,0,0,0,20,0,0,0,0,0,0,0,1,40,47,4,0,11,33,0,4,2,22,0,0,0,16,14,25,1,5,0,0,0,15.775,87.95833,3.416667,13.775,100.2492,18.29167,0,3
2018-05-04,63,1,13,26,23,0,3,55,2,0,0,0,0,10,29,2,0,0,0,37,0,0,1,0,0,0,0,0,23,49,3,2,8,32,0,6,0,23,0,1,0,30,10,15,2,1,0,0,4,11.425,84.79167,7.625,8.8625,99.74458,14.16667,0,4
2018-05-05,65,0,18,22,23,2,5,54,1,0,0,0,9,9,23,1,0,0,1,60,0,0,0,0,0,0,0,0,1,49,1,0,12,31,0,2,0,30,0,1,0,57,3,0,0,0,0,0,2,13.72917,58.125,8.083333,5.208333,100.3067,19.58333,1,5
2018-05-06,42,0,9,11,22,0,2,37,0,1,0,0,1,9,16,0,0,0,0,42,0,0,0,0,0,0,0,0,0,32,3,0,7,19,0,3,1,19,0,0,0,39,3,0,0,0,0,0,0,14.33333,48.66667,9.208333,3.1625,100.6688,5.217391,1,6
2018-05-07,62,0,22,18,22,0,0,55,3,0,0,0,3,7,21,0,0,0,0,59,0,0,0,0,0,0,0,0,0,48,1,0,8,31,0,3,1,25,0,1,0,60,0,0,0,0,0,0,0,9.979167,32.75,7.833333,-6.133333,101.2488,13.20833,0,0
2018-05-08,64,0,20,23,17,4,5,53,2,0,0,0,3,9,30,0,0,0,0,61,0,0,0,1,0,0,0,0,2,55,1,0,8,32,0,3,0,28,0,1,0,64,0,0,0,0,0,0,0,15.84348,31.6087,6.565217,-1.326087,101.2796,21.43478,0,1
2018-05-09,67,0,21,25,21,0,4,60,3,0,0,0,3,9,33,1,0,0,0,63,0,0,0,0,0,0,0,0,1,51,3,0,10,31,0,3,0,29,0,2,0,62,1,0,0,0,0,0,0,19.4125,36.79167,5.5,3.5125,100.9304,12.83333,0,2
