nid,url,titre,id-camera,id-arrondissement,arrondissement,description,latitude,longitude,axe-routier-nord-sud,axe-routier-est-ouest,url-image-en-direct,url-video-en-direct,url-image-direction-nord,url-image-direction-est,url-image-direction-sud,url-image-direction-ouest
"368","https://ville.montreal.qc.ca/circulation/map/1/368","Boulevard de l'Acadie et rue De Salaberry","175","1","Ahuntsic-Cartierville","","45.540742124363","-73.695734460860","boulevard de l'Acadie","rue De Salaberry","https://ville.montreal.qc.ca/Circulation-Cameras/GEN175.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN175.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen175_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen175_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen175_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen175_ouest.png",
"369","https://ville.montreal.qc.ca/circulation/map/3/369","Boulevard Cavendish et rue Saint-Jacques","177","3","Côte-des-Neiges–Notre-Dame-de-Grâce","","45.461489329504","-73.624210672426","boulevard Cavendish","rue Saint-Jacques","https://ville.montreal.qc.ca/Circulation-Cameras/GEN177.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN177.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen177_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen177_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen177_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen177_ouest.png",
"370","https://ville.montreal.qc.ca/circulation/map/3/370","Boulevard Décarie et avenue de Monkland (inter. ouest)","178","3","Côte-des-Neiges–Notre-Dame-de-Grâce","","45.478401985388","-73.620251541506","boulevard Décarie","avenue de Monkland ","https://ville.montreal.qc.ca/Circulation-Cameras/GEN178.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN178.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen178_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen178_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen178_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen178_ouest.png",
"371","https://ville.montreal.qc.ca/circulation/map/1/371","Boulevard de l'Acadie et rue de Louvain","180","1","Ahuntsic-Cartierville","","45.534428476435","-73.660688395831","boulevard de l'Acadie","rue de Louvain","https://ville.montreal.qc.ca/Circulation-Cameras/GEN180.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN180.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen180_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen180_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen180_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen180_ouest.png",
"372","https://ville.montreal.qc.ca/circulation/map/7/372","Rue Rose-de-Lima et rue Saint-Antoine","181","7","Le Sud-Ouest","","45.482232184690","-73.585124937478","rue Rose-de-Lima","rue Saint-Antoine","https://ville.montreal.qc.ca/Circulation-Cameras/GEN181.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN181.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen181_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen181_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen181_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen181_ouest.png",
"373","https://ville.montreal.qc.ca/circulation/map/19/373","Rue Jean-Talon et boulevard Saint-Michel","183","19","Villeray–Saint-Michel–Parc-Extension","","45.558833499299","-73.598347650581","rue Jean-Talon","boulevard Saint-Michel","https://ville.montreal.qc.ca/Circulation-Cameras/GEN183.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN183.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen183_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen183_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen183_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen183_ouest.png",
"374","https://ville.montreal.qc.ca/circulation/map/18/374","Rue Guy et boulevard De Maisonneuve","184","18","Ville-Marie","","45.495744346579","-73.579434647452","rue Guy","boulevard De Maisonneuve","https://ville.montreal.qc.ca/Circulation-Cameras/GEN184.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN184.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen184_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen184_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen184_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen184_ouest.png",
"375","https://ville.montreal.qc.ca/circulation/map/18/375","Rue Crescent et boulevard De Maisonneuve","185","18","Ville-Marie","","45.498053635532","-73.577480706314","rue Crescent","boulevard De Maisonneuve","https://ville.montreal.qc.ca/Circulation-Cameras/GEN185.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN185.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen185_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen185_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen185_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen185_ouest.png",
"376","https://ville.montreal.qc.ca/circulation/map/19/376","Boulevard de l'Acadie et boulevard Crémazie (inter. sud)","186","19","Villeray–Saint-Michel–Parc-Extension","","45.530430512271","-73.647458643809","boulevard de l'Acadie","boulevard Crémazie","https://ville.montreal.qc.ca/Circulation-Cameras/GEN186.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN186.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen186_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen186_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen186_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen186_ouest.png",
"377","https://ville.montreal.qc.ca/circulation/map/1/377","Boulevard Henri-Bourassa et boulevard Saint-Laurent","187","1","Ahuntsic-Cartierville","","45.550335846893","-73.670911575903","boulevard Henri-Bourassa","boulevard Saint-Laurent","https://ville.montreal.qc.ca/Circulation-Cameras/GEN187.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN187.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen187_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen187_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen187_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen187_ouest.png",
"378","https://ville.montreal.qc.ca/circulation/map/1/378","Boulevard Crémazie et rue Saint-Hubert (inter. nord)","188","1","Ahuntsic-Cartierville","","45.549220595445","-73.635358252448","boulevard Crémazie","rue Saint-Hubert","https://ville.montreal.qc.ca/Circulation-Cameras/GEN188.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN188.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen188_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen188_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen188_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen188_ouest.png",
"379","https://ville.montreal.qc.ca/circulation/map/1/379","Boulevard Crémazie et avenue Christophe-Colomb (inter. sud)","189","1","Ahuntsic-Cartierville","","45.550244353163","-73.629365758811","boulevard Crémazie","avenue Christophe-Colomb","https://ville.montreal.qc.ca/Circulation-Cameras/GEN189.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN189.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen189_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen189_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen189_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen189_ouest.png",
"380","https://ville.montreal.qc.ca/circulation/map/1/380","Boulevard Henri-Bourassa et avenue De Lorimier","191","1","Ahuntsic-Cartierville","","45.573672713053","-73.656742748894","boulevard Henri-Bourassa","avenue De Lorimier","https://ville.montreal.qc.ca/Circulation-Cameras/GEN191.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN191.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen191_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen191_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen191_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen191_ouest.png",
"381","https://ville.montreal.qc.ca/circulation/map/18/381","Avenue Cedar et chemin de la Côte-des-Neiges","192","18","Ville-Marie","","45.495003548710","-73.591801826854","avenue Cedar","chemin de la Côte-des-Neiges","https://ville.montreal.qc.ca/Circulation-Cameras/GEN192.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN192.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen192_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen192_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen192_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen192_ouest.png",
"382","https://ville.montreal.qc.ca/circulation/map/18/382","Rue De Bleury et rue Sainte-Catherine","197","18","Ville-Marie","","45.506296460792","-73.566946098489","rue De Bleury","rue Sainte-Catherine","https://ville.montreal.qc.ca/Circulation-Cameras/GEN197.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN197.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen197_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen197_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen197_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen197_ouest.png",
"383","https://ville.montreal.qc.ca/circulation/map/11/383","Avenue Van Horne et avenue Wiseman","198","11","Outremont","","45.520376111038","-73.614989130525","avenue Van Horne","avenue Wiseman","https://ville.montreal.qc.ca/Circulation-Cameras/GEN198.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN198.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen198_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen198_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen198_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen198_ouest.png",
"384","https://ville.montreal.qc.ca/circulation/map/14/384","Rue Beaubien et avenue Papineau","199","14","Rosemont–La Petite-Patrie","","45.543158874013","-73.596666127507","rue Beaubien","avenue Papineau","https://ville.montreal.qc.ca/Circulation-Cameras/GEN199.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN199.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen199_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen199_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen199_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen199_ouest.png",
"385","https://ville.montreal.qc.ca/circulation/map/3/385","Chemin de la Côte-des-Neiges et avenue Van Horne","200","3","Côte-des-Neiges–Notre-Dame-de-Grâce","","45.500856492858","-73.632185937337","chemin de la Côte-des-Neiges","avenue Van Horne","https://ville.montreal.qc.ca/Circulation-Cameras/GEN200.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN200.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen200_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen200_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen200_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen200_ouest.png",
"386","https://ville.montreal.qc.ca/circulation/map/1/386","Rue Meilleur et rue Sauvé","201","1","Ahuntsic-Cartierville","","45.540081610265","-73.664398714521","rue Meilleur","rue Sauvé","https://ville.montreal.qc.ca/Circulation-Cameras/GEN201.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN201.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen201_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen201_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen201_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen201_ouest.png",
